block_id,block
20255,092XX S WALLACE ST
20256,029XX S POPLAR AVE
20257,064XX W 65TH ST
20258,024XX N CAMPBELL AVE
20259,024XX W 23RD ST
20260,033XX W 114TH ST
20261,117XX S CHURCH ST
20262,069XX N OAKLEY AVE
20263,105XX S CAMPBELL AVE
20264,042XX N MULLIGAN AVE
20265,005XX W WRIGHTWOOD AVE
20266,050XX W HENDERSON ST
20267,107XX S VINCENNES AVE
20268,042XX S WOLCOTT AVE
20269,052XX N NORTHWEST HWY
20270,040XX N MONITOR AVE
20271,027XX S WASHTENAW AVE
20272,080XX S VINCENNES AVE
20273,034XX N BELL AVE
20274,053XX N CENTRAL AVE
20275,108XX S AVENUE B
20276,063XX W PETERSON AVE
20277,062XX S NORMAL BLVD
20278,032XX N NORMANDY AVE
20279,011XX W 107TH PL
20280,047XX N KEELER AVE
20281,041XX W THOMAS ST
20282,007XX N ST CLAIR ST
20283,127XX S PARNELL AVE
20284,033XX S RHODES AVE
20285,058XX W 62ND ST
20286,053XX N WINCHESTER AVE
20287,087XX S NORMAL AVE
20288,008XX W 16TH ST
20289,027XX W 23RD ST
20290,113XX S CHURCH ST
20291,039XX W 65TH PL
20292,096XX S AVALON AVE
20293,130XX S DOTY AVE E
20294,046XX S DRAKE AVE
20295,006XX S OAKLEY BLVD
20296,057XX W BLOOMINGDALE AVE
20297,095XX S ESCANABA AVE
20298,061XX S PULASKI RD
20299,054XX N PAULINA ST
20300,032XX N OCTAVIA AVE
20301,010XX S HALSTED ST
20302,129XX S MANISTEE AVE
20303,073XX S CLYDE AVE
20304,007XX E MARQUETTE RD
20305,052XX W BERTEAU AVE
20306,114XX S OAKLEY AVE
20307,042XX N MASON AVE
20308,053XX S MOZART ST
20309,033XX N RAVENSWOOD AVE
20310,061XX W WABANSIA AVE
20311,055XX S LAFLIN ST
20312,099XX S OAKLEY AVE
20313,025XX N MANGO AVE
20314,022XX W ST PAUL AVE
20315,019XX S LOOMIS ST
20316,133XX S RIVERDALE AVE
20317,042XX W GRAND AVE
20318,014XX S INDEPENDENCE BLVD
20319,019XX W 78TH ST
20320,126XX S CARONDOLET AVE
20321,055XX S KOLMAR AVE
20322,025XX N MAPLEWOOD AVE
20323,007XX S DAMEN AVE
20324,117XX S COTTAGE GROVE AVE
20325,007XX N WABASH AVE
20326,053XX N LATROBE AVE
20327,106XX S ABERDEEN ST
20328,070XX W 63RD ST
20329,077XX S TROY ST
20330,043XX W 21ST PL
20331,044XX S DRAKE AVE
20332,015XX E 75TH ST
20333,027XX N RIDGEWAY AVE
20334,070XX N GLENWOOD AVE
20335,048XX W HIRSCH ST
20336,034XX N ODELL AVE
20337,016XX E 74TH ST
20338,001XX E CONGRESS DR
20339,033XX W SUNNYSIDE AVE
20340,077XX W HIGGINS AVE
20341,025XX W GRANVILLE AVE
20342,018XX W RACE AVE
20343,076XX S LAFAYETTE AVE
20344,095XX S WINCHESTER AVE
20345,053XX W CUYLER AVE
20346,017XX W BLOOMINGDALE AVE
20347,027XX N RICHMOND ST
20348,128XX S WALLACE ST
20349,004XX N SACRAMENTO BLVD
20350,007XX W 49TH PL
20351,015XX W 107TH ST
20352,049XX S MORGAN ST
20353,035XX N SACRAMENTO AVE
20354,063XX S LECLAIRE AVE
20355,113XX S ADA ST
20356,096XX S MANISTEE AVE
20357,035XX N LARAMIE AVE
20358,104XX S TROY ST
20359,091XX S GREENWOOD AVE
20360,013XX N ADA ST
20361,038XX N KOSTNER AVE
20362,029XX W LOGAN BLVD
20363,016XX W MELROSE ST
20364,039XX S FRANCISCO AVE
20365,014XX W 85TH ST
20366,024XX N MANGO AVE
20367,026XX W CONGRESS PKWY
20368,013XX N NOBLE ST
20369,122XX S WALLACE ST
20370,103XX S TRUMBULL AVE
20371,006XX W 46TH ST
20372,094XX S PRINCETON AVE
20373,038XX N ALTA VISTA TER
20374,102XX S SEELEY AVE
20375,002XX W ST PAUL AVE
20376,022XX W SUPERIOR ST
20377,027XX W FARRAGUT AVE
20378,024XX W 61ST ST
20379,009XX E SOLIDARITY DR
20380,104XX S WHIPPLE ST
20381,105XX S TROY ST
20382,065XX S THROOP ST
20383,112XX S TRUMBULL AVE
20384,014XX N LA SALLE DR
20385,106XX S WHIPPLE ST
20386,025XX N BERNARD ST
20387,0000X W B4 ST
20388,021XX W CARROLL AVE
20389,034XX E 107TH ST
20390,042XX W 13TH ST
20391,021XX E 76TH ST
20392,048XX W CRYSTAL ST
20393,041XX W CARMEN AVE
20394,056XX W POTOMAC AVE
20395,005XX W 33RD ST
20396,026XX S SHIELDS AVE
20397,065XX N MILWAUKEE AVE
20398,050XX N KEDZIE AVE
20399,059XX S YALE AVE
20400,121XX S JUSTINE ST
20401,112XX S GREEN ST
20402,054XX N MONITOR AVE
20403,103XX S SACRAMENTO AVE
20404,049XX N KRUGER AVE
20405,026XX N NEVA AVE
20406,031XX N NORDICA AVE
20407,058XX N KIMBALL AVE
20408,058XX N NEWARK AVE
20409,014XX N KEATING AVE
20410,014XX S LUMBER ST
20411,057XX S NATOMA AVE
20412,070XX S SOUTH CHICAGO AVE
20413,124XX S WALLACE ST
20414,049XX N KILPATRICK AVE
20415,038XX W 58TH ST
20416,047XX W DICKENS AVE
20417,017XX W CARMEN AVE
20418,007XX E 37TH PL
20419,011XX N MENARD AVE
20420,044XX N AVERS AVE
20421,114XX S MAPLEWOOD AVE
20422,022XX N NEVA AVE
20423,085XX S KENNETH AVE
20424,041XX S SACRAMENTO AVE
20425,027XX W 73RD ST
20426,002XX E 96TH ST
20427,051XX S TRUMBULL AVE
20428,052XX S MASON AVE
20429,050XX W 63RD PL
20430,044XX S LAWLER AVE
20431,065XX S SPAULDING AVE
20432,010XX N HUDSON AVE
20433,060XX S NEW ENGLAND AVE
20434,107XX S SEELEY AVE
20435,060XX S CALIFORNIA AVE
20436,038XX S EVANS AVE
20437,096XX S PEORIA ST
20438,107XX W SEYMOUR AVE
20439,014XX W 48TH ST
20440,006XX E 82ND ST
20441,028XX W 62ND ST
20442,0000X N ASHLAND AVE
20443,051XX N LOWELL AVE
20444,007XX W MAXWELL ST
20445,026XX N WILTON AVE
20446,003XX E 86TH ST
20447,056XX W GROVER ST
20448,062XX W LAWRENCE AVE
20449,050XX N WINCHESTER AVE
20450,040XX N MARMORA AVE
20451,043XX W ROOSEVELT RD
20452,040XX N SACRAMENTO AVE
20453,017XX N SEDGWICK ST
20454,037XX W IOWA ST
20455,004XX W ROOSEVELT RD
20456,028XX N LUNA AVE
20457,086XX S BURLEY AVE
20458,044XX S ARCHER AVE
20459,021XX N BINGHAM ST
20460,070XX S STEWART AVE
20461,062XX N PULASKI RD
20462,038XX N SHEFFIELD AVE
20463,081XX S WHIPPLE ST
20464,074XX N PAULINA ST
20465,046XX N PAULINA ST
20466,028XX W CULLOM AVE
20467,050XX N CENTRAL AVE
20468,051XX N DELPHIA AVE
20469,021XX S ROCKWELL ST
20470,001XX E HURON ST
20471,056XX S KENNETH AVE
20472,018XX W SUNNYSIDE AVE
20473,022XX N MELVINA AVE
20474,023XX S SPRINGFIELD AVE
20475,029XX N NASHVILLE AVE
20476,041XX S RICHMOND ST
20477,024XX N MAJOR AVE
20478,020XX N LAWNDALE AVE
20479,089XX S LOOMIS ST
20480,064XX N RICHMOND ST
20481,032XX E 89TH ST
20482,014XX E 61ST ST
20483,0000X E 77TH ST
20484,110XX S HALE AVE
20485,067XX W RASCHER AVE
20486,061XX N OTTAWA AVE
20487,111XX S LONGWOOD DR
20488,044XX W CORTLAND ST
20489,006XX W 48TH ST
20490,018XX N NASHVILLE AVE
20491,040XX N KEDVALE AVE
20492,080XX S PERRY AVE
20493,057XX W SEMINOLE ST
20494,006XX S HOYNE AVE
20495,024XX S CALIFORNIA AVE
20496,030XX N KNOX AVE
20497,061XX W ROSCOE ST
20498,006XX N MENARD AVE
20499,037XX W 85TH ST
20500,016XX S JEFFERSON ST
20501,035XX N KEELER AVE
20502,043XX W WILSON AVE
20503,036XX W POTOMAC AVE
20504,049XX S LAKE SHORE DR NB
20505,057XX W IOWA ST
20506,022XX S PRINCETON AVE
20507,114XX S BELL AVE
20508,009XX E 132ND PL
20509,005XX E 106TH ST
20510,051XX S WINCHESTER AVE
20511,114XX S LAFLIN ST
20512,035XX W OGDEN SD
20513,028XX W THOMAS ST
20514,023XX W FARRAGUT AVE
20515,009XX W CASTLEWOOD TER
20516,002XX W 74TH ST
20517,065XX W MONTROSE AVE
20518,035XX N LINCOLN AVE
20519,026XX S GREEN ST
20520,0000X S B19 ST
20521,016XX S PRAIRIE AVE
20522,062XX S NEENAH AVE
20523,012XX S CALIFORNIA BLVD
20524,043XX W PALMER ST
20525,025XX S ELEANOR ST
20526,006XX E 40TH ST
20527,018XX N SEDGWICK ST
20528,032XX E 90TH ST
20529,040XX W 15TH ST
20530,030XX W 84TH ST
20531,097XX S OAKLEY AVE
20532,012XX W 60TH ST
20533,022XX E 98TH ST
20534,042XX W SUNNYSIDE AVE
20535,009XX E 93RD ST
20536,030XX W 85TH ST
20537,066XX S KEELER AVE
20538,041XX N KILBOURN AVE
20539,084XX S WHIPPLE ST
20540,039XX W WEST END AVE
20541,044XX N MANOR AVE
20542,009XX N HERMITAGE AVE
20543,044XX W HUTCHINSON AVE
20544,030XX S PITNEY CT
20545,048XX S KEATING AVE
20546,031XX W JEROME ST
20547,012XX W CHICAGO AVE
20548,010XX W VAN BUREN ST
20549,012XX W HASTINGS ST
20550,003XX E CERMAK RD
20551,056XX N NORTHWEST HWY
20552,114XX S MAY ST
20553,055XX N NEVA AVE
20554,103XX S SAWYER AVE
20555,023XX W SUNNYSIDE AVE
20556,004XX W KINZIE ST
20557,005XX E 103RD PL
20558,010XX W 34TH PL
20559,077XX S KNOX AVE
20560,095XX S BENSLEY AVE
20561,037XX N MONTICELLO AVE
20562,051XX W BELLE PLAINE AVE
20563,0000X W 77TH PL
20564,046XX W LAKE ST
20565,020XX N NEWLAND AVE
20566,056XX S NEWLAND AVE
20567,013XX E 47TH PL
20568,002XX N FRANCISCO AVE
20569,017XX N LECLAIRE AVE
20570,050XX S WOOD ST
20571,042XX W 14TH ST
20572,058XX W LELAND AVE
20573,073XX S PRINCETON AVE
20574,033XX N ELSTON AVE
20575,097XX S PRAIRIE AVE
20576,030XX N LAKEWOOD AVE
20577,022XX W FULTON ST
20578,111XX S PEORIA ST
20579,095XX S DAMEN AVE
20580,046XX S LA SALLE ST
20581,030XX E 130TH ST
20582,002XX W 126TH ST
20583,044XX S INDIANA AVE
20584,065XX N NEVA AVE
20585,010XX S PARK TER
20586,006XX E 68TH ST
20587,016XX E MUSEUM DR
20588,013XX W 68TH ST
20589,053XX N LOVEJOY AVE
20590,136XX S CALHOUN AVE
20591,057XX S MASON AVE
20592,064XX S SAYRE AVE
20593,060XX N MELVINA AVE
20594,016XX S CALIFORNIA BLVD
20595,004XX W ADAMS ST
20596,034XX S RHODES AVE
20597,027XX N MILDRED AVE
20598,132XX S HOUSTON AVE
20599,033XX S MAY ST
20600,028XX W HOWARD ST
20601,025XX S LOWE AVE
20602,051XX W 51ST ST
20603,053XX W PENSACOLA AVE
20604,105XX S PRAIRIE AVE
20605,039XX W AINSLIE ST
20606,017XX N LEAVITT ST
20607,013XX W DIVISION ST
20608,064XX N WHIPPLE ST
20609,025XX W 109TH PL
20610,109XX S EMERALD AVE
20611,024XX N ARTESIAN AVE
20612,020XX W CONCORD PL
20613,074XX N OVERHILL AVE
20614,041XX W 78TH ST
20615,101XX S AVENUE N
20616,106XX S HOXIE AVE
20617,085XX S BRANDON AVE
20618,105XX S LEAVITT ST
20619,072XX N HARLEM AVE
20620,014XX W VICTORIA ST
20621,026XX E 104TH ST
20622,008XX W 38TH PL
20623,074XX S ADA ST
20624,065XX W ARCHER AVE
20625,001XX W 60TH ST
20626,076XX W FOSTER AVE
20627,028XX N WOLCOTT AVE
20628,093XX S KIMBARK AVE
20629,027XX W BRYN MAWR AVE
20630,006XX E 100TH ST
20631,001XX N KENTON AVE
20632,050XX W BELMONT AVE
20633,045XX S SPAULDING AVE
20634,110XX S EMERALD AVE
20635,106XX S RACINE AVE
20636,046XX W 64TH ST
20637,004XX W OAK ST
20638,043XX W CHICAGO AVE
20639,074XX S PAXTON AVE
20640,022XX S LOOMIS ST
20641,026XX W SUNNYSIDE AVE
20642,047XX N CLARENDON AVE
20643,002XX N KOSTNER AVE
20644,010XX E 59TH ST
20645,058XX W IOWA ST
20646,004XX W SCOTT ST
20647,019XX N HUMBOLDT SD
20648,060XX N NORTHWEST HWY
20649,005XX N DESPLAINES ST
20650,009XX E PERSHING RD
20651,033XX N KEELER AVE
20652,012XX W CARROLL AVE
20653,038XX N NOTTINGHAM AVE
20654,048XX N MULLIGAN AVE
20655,002XX S WHIPPLE ST
20656,066XX W ALBION AVE
20657,049XX S CORNELL AVE
20658,032XX W 31ST ST
20659,019XX W BIRCHWOOD AVE
20660,051XX N NATOMA AVE
20661,001XX E 124TH ST
20662,036XX W WILSON AVE
20663,036XX N ODELL AVE
20664,129XX S WALLACE ST
20665,030XX W GRAND AVE
20666,068XX W 59TH ST
20667,100XX S WOOD ST
20668,081XX S KEATING AVE
20669,059XX N FAIRFIELD AVE
20670,009XX W 50TH PL
20671,033XX W GLENLAKE AVE
20672,018XX W BYRON ST
20673,019XX N HONORE ST
20674,104XX S CENTRAL PARK AVE
20675,044XX S LA SALLE ST
20676,016XX W 77TH ST
20677,001XX W 23RD ST
20678,021XX W SUNNYSIDE AVE
20679,005XX S SACRAMENTO BLVD
20680,048XX W MELROSE ST
20681,027XX W MORSE AVE
20682,029XX W MONTROSE AVE
20683,108XX S WHIPPLE ST
20684,047XX S RIDGEWAY AVE
20685,047XX W HUTCHINSON ST
20686,027XX S KILDARE AVE
20687,035XX W SCHUBERT AVE
20688,025XX N PARKSIDE AVE
20689,015XX N CHERRY AVE
20690,088XX S HARVARD AVE
20691,108XX S AVENUE F
20692,013XX N BURLING ST
20693,020XX W HUBBARD ST
20694,053XX S LAKE SHORE DR SB
20695,044XX W SCHOOL ST
20696,105XX S AVENUE N
20697,027XX S CALIFORNIA BLVD
20698,010XX E 46TH ST
20699,082XX S KILBOURN AVE
20700,041XX W 49TH ST
20701,083XX S ANTHONY AVE
20702,068XX S KENNETH AVE
20703,132XX S AVENUE M
20704,023XX W WILSON AVE
20705,038XX N BELL AVE
20706,023XX S KENNETH AVE
20707,070XX N WESTERN AVE
20708,060XX S DAN RYAN LOCAL IB
20709,083XX S KENNETH AVE
20710,039XX W 76TH ST
20711,018XX N MONTICELLO AVE
20712,020XX W HASTINGS ST
20713,020XX S DAMEN AVE
20714,059XX N NICKERSON AVE
20715,118XX S COTTAGE GROVE AVE
20716,020XX W 43RD ST
20717,096XX S HARVARD AVE
20718,015XX S KENNETH AVE
20719,072XX W FOSTER AVE
20720,010XX W 109TH PL
20721,057XX S WOODLAWN AVE
20722,038XX N FRANCISCO AVE
20723,112XX S CARPENTER ST
20724,125XX S STATE ST
20725,063XX S KILDARE AVE
20726,083XX S INDIANA AVE
20727,009XX E 134TH ST
20728,106XX S PARNELL AVE
20729,016XX W 92ND ST
20730,092XX S COLFAX AVE
20731,003XX E 88TH PL
20732,056XX N MELVINA AVE
20733,052XX W POLK ST
20734,121XX S PERRY AVE
20735,026XX W AGATITE AVE
20736,008XX W ADAMS ST
20737,028XX N LAKEWOOD AVE
20738,018XX W 84TH ST
20739,037XX S LITUANICA AVE
20740,056XX N CENTRAL PARK AVE
20741,024XX W HOMER ST
20742,056XX N DRAKE AVE
20743,016XX W WASHINGTON BLVD
20744,029XX N BROADWAY
20745,033XX W CUYLER AVE
20746,032XX W VICTORIA ST
20747,102XX S MAPLEWOOD AVE
20748,008XX S FINANCIAL PL
20749,009XX W CHESTNUT ST
20750,064XX W GEORGE ST
20751,021XX E 70TH ST
20752,016XX W 92ND PL
20753,024XX N STOCKTON DR
20754,017XX W 58TH ST
20755,0000X E 31ST ST
20756,109XX S ASHLAND AVE
20757,002XX W 93RD ST
20758,063XX S AUSTIN AVE
20759,058XX N MEDINA AVE
20760,057XX W SCHUBERT AVE
20761,072XX W BARRY AVE
20762,037XX N RIDGEWAY AVE
20763,056XX S HAMLIN AVE
20764,025XX W ALTGELD ST
20765,049XX N MOODY AVE
20766,026XX W 40TH PL
20767,067XX W THORNDALE AVE
20768,008XX W EASTMAN ST
20769,131XX S INDIANA AVE
20770,024XX N ROCKWELL ST
20771,024XX W CHARLESTON ST
20772,089XX S NORMAL AVE
20773,130XX S EBERHART AVE
20774,036XX W 55TH PL
20775,006XX E 101ST PL
20776,030XX E 134TH ST
20777,023XX S TRUMBULL AVE
20778,047XX S KEDVALE AVE
20779,030XX S EMERALD AVE
20780,108XX S CALUMET AVE
20781,046XX N CAMPBELL AVE
20782,029XX E 77TH ST
20783,018XX S DESPLAINES ST
20784,098XX S GENOA AVE
20785,008XX N LOREL AVE
20786,025XX W 23RD ST
20787,016XX N SEDGWICK ST
20788,026XX W 36TH ST
20789,019XX W FERDINAND ST
20790,023XX W MAYPOLE AVE
20791,116XX S BELL AVE
20792,058XX W EASTWOOD AVE
20793,011XX W FARWELL AVE
20794,055XX W CULLOM AVE
20795,026XX W FLETCHER ST
20796,019XX N NEWLAND AVE
20797,008XX W 97TH ST
20798,063XX S GREEN ST
20799,065XX N LEAVITT ST
20800,080XX S KEDVALE AVE
20801,069XX W IMLAY ST
20802,030XX S WELLS ST
20803,020XX N LAWLER AVE
20804,046XX S ST LAWRENCE AVE
20805,093XX S PARNELL AVE
20806,028XX W BLOOMINGDALE AVE
20807,044XX S PAULINA ST
20808,038XX N LINCOLN AVE
20809,023XX N NARRAGANSETT AVE
20810,009XX W VAN BUREN ST
20811,019XX N CLEVELAND AVE
20812,054XX S CICERO AVE
20813,035XX W THORNDALE AVE
20814,035XX W 72ND ST
20815,037XX N KOSTNER AVE
20816,038XX N KILDARE AVE
20817,010XX W VERMONT ST
20818,022XX W ADDISON ST
20819,062XX W HOLBROOK ST
20820,033XX S INDIANA AVE
20821,036XX N BERNARD ST
20822,060XX S CENTRAL PARK AVE
20823,002XX E 42ND ST
20824,053XX N GLENWOOD AVE
20825,014XX W CHESTNUT ST
20826,038XX S HERMITAGE AVE
20827,016XX W MORSE AVE
20828,062XX S LAKE SHORE DR
20829,009XX E 120TH ST
20830,008XX N RACINE AVE
20831,104XX S HOMAN AVE
20832,083XX S WABASH AVE
20833,010XX W TILDEN ST
20834,084XX S HOYNE AVE
20835,003XX E EASTGATE PL
20836,110XX S AVENUE C
20837,035XX N OZARK AVE
20838,050XX W AINSLIE ST
20839,016XX E 89TH ST
20840,011XX E 85TH ST
20841,014XX W RASCHER AVE
20842,033XX N PARIS AVE
20843,061XX N HAMILTON AVE
20844,046XX N ASHLAND AVE
20845,003XX W WENDELL ST
20846,055XX S NORMANDY AVE
20847,020XX W CULLOM AVE
20848,016XX N SHEFFIELD AVE
20849,025XX N CAMPBELL AVE
20850,095XX S MUSKEGON AVE
20851,072XX S BLACKSTONE AVE
20852,058XX W LE MOYNE ST
20853,053XX W ALTGELD ST
20854,084XX S BALTIMORE AVE
20855,014XX S KILBOURN AVE
20856,046XX N KELSO AVE
20857,004XX S AUSTIN BLVD
20858,017XX W 50TH ST
20859,002XX E 82ND ST
20860,073XX N CLAREMONT AVE
20861,041XX N NATCHEZ AVE
20862,005XX E 82ND ST
20863,026XX W ALTGELD ST
20864,002XX E 77TH ST
20865,055XX S KILBOURN AVE
20866,075XX N WINCHESTER AVE
20867,049XX W ADDISON ST
20868,126XX S EGGLESTON AVE
20869,031XX W BLOOMINGDALE AVE
20870,028XX W CORTLAND ST
20871,100XX S CAMPBELL AVE
20872,083XX S DAMEN AVE
20873,003XX S MORGAN ST
20874,048XX S LAKE SHORE DR SB
20875,037XX W MC LEAN AVE
20876,0000X N RIVERSIDE PLZ
20877,081XX S ST LAWRENCE AVE
20878,094XX S BELL AVE
20879,004XX W 100TH PL
20880,027XX W WINNEMAC AVE
20881,117XX S STEWART AVE
20882,037XX W 86TH PL
20883,049XX S WOODLAWN AVE
20884,082XX S HOMAN AVE
20885,003XX E 111TH ST
20886,015XX W CARROLL AVE
20887,044XX S EMERALD AVE
20888,016XX W 49TH ST
20889,060XX S RUTHERFORD AVE
20890,080XX S CICERO AVE
20891,032XX N SPRINGFIELD AVE
20892,035XX S RICHMOND ST
20893,034XX W 37TH PL
20894,105XX S SPRINGFIELD AVE
20895,034XX W 117TH ST
20896,023XX W CHASE AVE
20897,058XX W BELDEN AVE
20898,059XX W ROSCOE ST
20899,020XX W 119TH ST
20900,107XX S VERNON AVE
20901,024XX S CANAL ST
20902,003XX E 46TH ST
20903,064XX N WAYNE AVE
20904,005XX S DESPLAINES ST
20905,029XX E 78TH PL
20906,034XX W GRENSHAW ST
20907,013XX W 109TH ST
20908,021XX N LAWLER AVE
20909,007XX W 18TH ST
20910,060XX W WABANSIA AVE
20911,005XX W 126TH ST
20912,080XX S KOMENSKY AVE
20913,008XX W 34TH PL
20914,031XX W 56TH ST
20915,004XX W 126TH PL
20916,124XX S TORRENCE AVE
20917,062XX S ST LOUIS AVE
20918,0000X E 80TH ST
20919,031XX W 36TH PL
20920,036XX W FILLMORE ST
20921,036XX W SCHOOL ST
20922,007XX S TRIPP AVE
20923,039XX W 69TH ST
20924,022XX N OAKLEY AVE
20925,011XX S PLYMOUTH CT
20926,098XX S THROOP ST
20927,104XX S OAKLEY AVE
20928,059XX S KEELER AVE
20929,064XX W CORTLAND ST
20930,018XX E 77TH ST
20931,057XX W CORCORAN PL
20932,052XX W WARNER AVE
20933,086XX S CHAMPLAIN AVE
20934,027XX W 38TH PL
20935,030XX W 54TH PL
20936,026XX W GRANVILLE AVE
20937,062XX S CALIFORNIA AVE
20938,001XX E 72ND ST
20939,023XX W 99TH ST
20940,052XX N LARNED AVE
20941,014XX W SUMMERDALE AVE
20942,006XX W FOSTER DR
20943,047XX N SPRINGFIELD AVE
20944,089XX S DR MARTIN LUTHER KING JR DR
20945,056XX N GLENWOOD AVE
20946,017XX W WILSON AVE
20947,052XX N LAKE SHORE DR NB
20948,003XX S CENTRAL AVE
20949,049XX W HUTCHINSON ST
20950,019XX E 70TH ST
20951,101XX S HOYNE AVE
20952,077XX S CHAMPLAIN AVE
20953,025XX S WABASH AVE
20954,027XX W 54TH ST
20955,007XX W 45TH ST
20956,006XX S LAFLIN ST
20957,134XX S AVENUE N
20958,026XX W 48TH ST
20959,083XX S SCOTTSDALE AVE
20960,099XX S UNION AVE
20961,089XX S SAGINAW AVE
20962,052XX W FLETCHER ST
20963,033XX W HOLLYWOOD AVE
20964,077XX W BERWYN AVE
20965,005XX W 81ST PL
20966,028XX S CALIFORNIA BLVD
20967,039XX N SEMINARY AVE
20968,054XX N OVERHILL AVE
20969,005XX S KOLMAR AVE
20970,038XX W 57TH PL
20971,071XX W 58TH ST
20972,018XX E 103RD ST
20973,059XX W LE MOYNE ST
20974,005XX E 104TH ST
20975,063XX S BELL AVE
20976,060XX W DIVERSEY AVE
20977,053XX N LAKEWOOD AVE
20978,0000X S KILPATRICK AVE
20979,063XX W PATTERSON AVE
20980,019XX E 82ND ST
20981,028XX E 90TH ST
20982,030XX N KARLOV AVE
20983,025XX S LAWNDALE AVE
20984,079XX S KEELER AVE
20985,023XX W GEORGE ST
20986,115XX S AVENUE J
20987,018XX W WABANSIA AVE
20988,032XX W 79TH ST
20989,048XX W DICKENS AVE
20990,011XX W 70TH ST
20991,118XX S HALE AVE
20992,064XX S KNOX AVE
20993,047XX W 65TH ST
20994,071XX N DAMEN AVE
20995,021XX S MORGAN ST
20996,034XX N NEW ENGLAND AVE
20997,067XX W DAKIN ST
20998,024XX E 71ST ST
20999,102XX S PRAIRIE AVE
21000,007XX S HOYNE AVE
21001,021XX W FARGO AVE
21002,0000X W 43RD ST
21003,030XX S STATE ST
21004,058XX N KENNETH AVE
21005,039XX S PRINCETON AVE
21006,101XX S WOODLAWN AVE
21007,020XX S LOOMIS ST
21008,013XX W DEVON AVE
21009,062XX N CALDWELL AVE
21010,074XX S SOUTH CHICAGO AVE
21011,036XX N TALMAN AVE
21012,053XX N OCONTO AVE
21013,093XX S EUCLID AVE
21014,111XX S SACRAMENTO AVE
21015,001XX E 45TH ST
21016,132XX S DOTY AVE E
21017,050XX N MILWAUKEE AVE
21018,067XX W NORTH AVE
21019,056XX S CICERO AVE
21020,057XX S NEENAH AVE
21021,044XX W 31ST ST
21022,002XX S FRANCISCO AVE
21023,021XX W WAVELAND AVE
21024,003XX E GRAND AVE
21025,113XX S LONGWOOD DR
21026,0000X W PARKING LOT B ST
21027,023XX W CULLERTON ST
21028,039XX N HAMILTON AVE
21029,067XX N WASHTENAW AVE
21030,078XX S MERRILL AVE
21031,059XX N ROGERS AVE
21032,113XX S RACINE AVE
21033,030XX S SPAULDING AVE
21034,104XX S WENTWORTH AVE
21035,082XX S ANTHONY AVE
21036,0000X N WASHTENAW AVE
21037,021XX S LOOMIS ST
21038,015XX W 112TH PL
21039,061XX N ARTESIAN AVE
21040,103XX S CALUMET AVE
21041,083XX S LA SALLE ST
21042,014XX W 82ND ST
21043,001XX S SANGAMON ST
21044,059XX S NORMANDY AVE
21045,040XX W ROSCOE ST
21046,068XX W ARMITAGE AVE
21047,055XX W ARDMORE AVE
21048,130XX S MUSKEGON AVE
21049,020XX W 84TH ST
21050,026XX W MONTGOMERY AVE
21051,034XX S WOOD ST
21052,005XX N LOWER MICHIGAN AVE
21053,054XX N ORIOLE AVE
21054,048XX W PETERSON AVE
21055,042XX N HAMLIN AVE
21056,0000X S LEAVITT ST
21057,094XX S VANDERPOEL AVE
21058,027XX W 47TH ST
21059,0000X W F5 ST
21060,008XX E MIDWAY PLAISANCE
21061,094XX S DAMEN AVE
21062,028XX W ALBION AVE
21063,125XX S EMERALD AVE
21064,031XX S PARNELL AVE
21065,0000X W GOETHE ST
21066,087XX W HIGGINS RD
21067,015XX N OAKLEY BLVD
21068,050XX S LEAMINGTON AVE
21069,012XX E 63RD ST
21070,066XX S KEDZIE AVE
21071,032XX N WHIPPLE ST
21072,015XX S ASHLAND AVE
21073,061XX S MELVINA AVE
21074,018XX N HAMLIN AVE
21075,004XX S LEAVITT ST
21076,004XX S CANAL ST
21077,020XX N STAVE ST
21078,016XX E 84TH PL
21079,051XX W LE MOYNE ST
21080,072XX S ST LOUIS AVE
21081,011XX N OAKLEY BLVD
21082,044XX S CAMPBELL AVE
21083,049XX S UNION AVE
21084,109XX S PROSPECT AVE
21085,095XX S GREENWOOD AVE
21086,100XX S LEAVITT ST
21087,129XX S GREEN ST
21088,057XX N LINCOLN AVE
21089,027XX W IRVING PARK RD
21090,005XX W 64TH ST
21091,033XX W 16TH ST
21092,105XX S HOYNE AVE
21093,082XX S MICHIGAN AVE
21094,050XX N MENARD AVE
21095,105XX S LANGLEY AVE
21096,018XX W JUNEWAY TER
21097,022XX N MC VICKER AVE
21098,033XX S DAMEN AVE
21099,025XX N MENARD AVE
21100,016XX W 105TH PL
21101,011XX S OAKLEY BLVD
21102,085XX S HOUSTON AVE
21103,031XX S CANAL ST
21104,064XX S NORMANDY AVE
21105,039XX N AVONDALE AVE
21106,013XX W 107TH PL
21107,064XX S NATCHEZ AVE
21108,017XX W MARQUETTE RD
21109,070XX S CORNELL AVE
21110,078XX S CHAMPLAIN AVE
21111,044XX S STATE ST
21112,052XX N KIMBALL AVE
21113,058XX S CICERO AVE
21114,003XX W 29TH PL
21115,038XX N KENTON AVE
21116,036XX W 65TH ST
21117,001XX W 83RD ST
21118,080XX S SACRAMENTO AVE
21119,045XX S COTTAGE GROVE AVE
21120,054XX W SUNNYSIDE AVE
21121,025XX W GEORGE ST
