fips,age_adjusted_mr,lower_95_ci_for_mr,upper_95_ci_for_mr,avg_deaths_per_year,recent_mr_trend,recent_5-year_mr-trend,lower_95_ci_mr-trend,upper_95_ci_mr-trend
37161,167.2 ,155.8, 179.2,171,stable,-0.9 ,-2.6, 0.9
37101,165.8 ,157.7, 174.2,337,falling,-1.5 ,-1.8, -1.2
37141,165.5 ,152.8, 179.1,132,falling,-1.1 ,-1.6, -0.7
37185,165.4 ,145.4, 187.9,56,falling,-1.5 ,-2.2, -0.7
37109,165.3 ,154.4, 176.8,180,falling,-1.0 ,-1.3, -0.7
37017,164.9 ,148.6, 182.6,83,falling,-1.4 ,-2.0, -0.7
37093,164.7 ,147.3, 183.5,72,falling,-1.9 ,-2.7, -1.2
37047,164.5 ,152.1, 177.9,134,falling,-1.3 ,-1.7, -0.9
37009,163.3 ,146.8, 181.6,78,falling,-0.8 ,-1.4, -0.3
37199,163.2 ,143.1, 185.9,51,stable,0.0 ,-0.6, 0.6
37035,162.7 ,154.8, 170.9,333,falling,-1.9 ,-2.6, -1.3
37177,162.4 ,120.5, 216.5,10,stable,-1.1 ,-2.7, 0.5
37073,162.2 ,134.9, 194.2,27,falling,-1.5 ,-2.3, -0.7
37167,162.1 ,150, 174.9,138,falling,-1.2 ,-1.6, -0.8
37055,161 ,145.6, 178,87,falling,-1.3 ,-2.0, -0.7
37193,160.9 ,150, 172.5,169,falling,-0.6 ,-1.0, -0.3
37123,159.4 ,141.8, 178.9,63,falling,-1.4 ,-2.0, -0.8
37097,159.2 ,151.5, 167.3,330,falling,-1.0 ,-1.3, -0.7
37079,159 ,137.8, 182.7,43,stable,-0.7 ,-1.5, 0.0
37075,158.1 ,129.2, 192.7,23,falling,-1.2 ,-2.1, -0.4
37067,157.4 ,152.2, 162.7,712,falling,-1.9 ,-2.4, -1.5
37003,157.2 ,142.1, 173.7,83,falling,-0.9 ,-1.4, -0.3
37195,156.2 ,145.7, 167.4,170,falling,-5.0 ,-8.4, -1.4
37131,155.8 ,136.2, 177.9,53,falling,-1.4 ,-2.1, -0.8
37039,154.4 ,138.9, 171.7,83,falling,-1.0 ,-1.5, -0.5
37087,153.6 ,142.8, 165.1,161,falling,-0.9 ,-1.3, -0.6
37081,153.3 ,148.8, 157.8,932,falling,-1.1 ,-1.4, -0.7
37137,153.2 ,130.7, 179.7,38,falling,-2.0 ,-2.7, -1.3
37143,152.3 ,129.4, 179,36,falling,-1.6 ,-2.2, -1.0
37113,151 ,137.3, 165.9,101,falling,-0.9 ,-1.3, -0.4
37147,150.8 ,142.6, 159.2,269,falling,-1.8 ,-2.1, -1.5
37025,150 ,142.6, 157.7,318,falling,-2.3 ,-2.9, -1.7
37019,149.8 ,142.3, 157.6,364,falling,-1.6 ,-1.8, -1.3
37021,149.6 ,143.9, 155.5,548,falling,-1.5 ,-1.7, -1.3
37099,149.4 ,134.9, 165.1,84,falling,-1.0 ,-1.6, -0.4
37115,149 ,130.5, 169.8,50,stable,1.4 ,-2.3, 5.2
37179,148.9 ,141.7, 156.4,338,falling,-1.5 ,-1.8, -1.1
37063,148.1 ,141.9, 154.5,457,falling,-2.2 ,-2.5, -2.0
37129,147.5 ,141.2, 154.1,427,falling,-1.8 ,-2.0, -1.5
37091,147.4 ,129.4, 167.5,52,falling,-4.2 ,-5.9, -2.5
37061,146.4 ,134.4, 159.3,115,falling,-2.1 ,-2.5, -1.7
37011,146.1 ,125.7, 169.4,39,falling,-1.2 ,-1.9, -0.5
37125,145.6 ,137.1, 154.5,242,falling,-1.4 ,-1.7, -1.1
37043,144.9 ,121.3, 173,32,falling,-1.4 ,-2.0, -0.9
37089,144.1 ,136.5, 152,296,falling,-1.3 ,-1.7, -0.9
37005,143 ,120.4, 169.9,30,falling,-2.3 ,-3.2, -1.4
37053,142.9 ,124.7, 163.3,48,falling,-2.1 ,-2.8, -1.5
37103,140.5 ,114.5, 171.8,22,stable,-7.0 ,-14.5, 1.2
37119,137.4 ,134, 140.8,1319,falling,-1.8 ,-2.0, -1.7
37183,135.3 ,132, 138.8,1302,falling,-2.7 ,-3.6, -1.7
37175,133.8 ,120.9, 148.1,93,falling,-1.8 ,-2.4, -1.3
37029,132.9 ,106.2, 164.8,18,falling,-3.9 ,-5.1, -2.7
37037,132.3 ,123, 142.1,162,falling,-1.6 ,-2.0, -1.2
37135,131.2 ,122.7, 140,191,falling,-1.9 ,-2.4, -1.5
37149,127.5 ,111.8, 145.5,56,falling,-1.5 ,-2.1, -1.0
37189,125.7 ,113.2, 139.3,78,falling,-1.4 ,-2.1, -0.8
38000,144.7 ,141.1, 148.4,1298,falling,-1.3 ,-1.4, -1.1
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
38027,200.9 ,141.3, 282.7,8,stable,0.9 ,-0.4, 2.2
38079,199.3 ,165.3, 238,26,falling,-1.1 ,-2.0, -0.2
38085,188.6 ,123.1, 274.2,6,stable,-1.4 ,-3.9, 1.2
38021,183.1 ,143.9, 231.9,16,stable,-0.5 ,-1.5, 0.6
38057,182.1 ,148, 222.4,22,stable,-0.3 ,-1.2, 0.6
38103,174.1 ,135, 225.4,15,stable,-0.7 ,-1.8, 0.4
38105,172.6 ,150.7, 196.6,48,stable,-0.4 ,-0.9, 0.1
38035,172.4 ,158.3, 187.3,118,falling,-0.8 ,-1.3, -0.4
38099,169.1 ,141.8, 200.8,30,falling,-1.4 ,-2.1, -0.7
38097,164.4 ,132.2, 202.9,20,stable,0.0 ,-0.7, 0.8
38063,162.2 ,120.2, 221,10,stable,-1.2 ,-2.7, 0.3
38011,161.7 ,114.6, 224.9,9,stable,-0.7 ,-2.0, 0.6
38003,161.3 ,134.2, 193.1,28,stable,-0.8 ,-1.6, 0.1
38059,158.4 ,140.7, 177.8,61,falling,-1.2 ,-1.8, -0.5
38013,155.7 ,100.8, 234.8,5,falling,-1.7 ,-3.2, -0.1
38009,155.1 ,122.2, 195.7,17,stable,-0.7 ,-2.2, 0.7
38075,154.6 ,103.1, 227.4,6,stable,0.1 ,-1.7, 1.9
38093,153.6 ,133.7, 175.9,46,falling,-1.0 ,-1.5, -0.5
38077,153 ,129.6, 179.7,34,falling,-1.0 ,-1.7, -0.4
38001,152.4 ,102.2, 225.6,7,stable,-1.4 ,-2.7, 0.0
38023,146.5 ,96.1, 219.9,6,stable,30.4 ,-17.6, 106.4
38019,145.7 ,103.5, 202.2,10,falling,-1.4 ,-2.6, -0.3
38073,145.1 ,109.2, 190.6,13,falling,-1.6 ,-2.6, -0.6
38055,142.6 ,115.5, 175.1,22,falling,-1.4 ,-2.3, -0.5
38043,142.5 ,93.5, 213.2,6,falling,-2.0 ,-3.8, -0.2
38067,141.9 ,113.4, 177.2,19,falling,-1.9 ,-2.8, -0.9
38005,139.5 ,101.3, 187.2,9,stable,0.4 ,-1.1, 1.9
38049,139.1 ,105.1, 182.1,12,falling,-1.4 ,-2.4, -0.4
38017,138.4 ,130.3, 146.8,232,falling,-1.8 ,-2.2, -1.4
38071,137.3 ,113.5, 165.3,25,falling,-1.3 ,-2.1, -0.4
38081,136.2 ,97.9, 187.4,9,stable,-0.5 ,-1.7, 0.7
38089,133.7 ,116.4, 152.8,47,falling,-1.1 ,-1.8, -0.4
38015,133.2 ,123.7, 143.2,154,falling,-1.3 ,-1.8, -0.8
38101,132.8 ,120.6, 145.9,90,falling,-1.3 ,-2.0, -0.7
38061,132.3 ,100, 171.4,12,falling,-1.7 ,-3.1, -0.3
38031,131.3 ,90.7, 187.5,8,stable,-1.0 ,-2.7, 0.8
38051,125.3 ,84.8, 186.9,8,falling,-2.4 ,-3.8, -1.0
38039,125 ,79.1, 195.7,6,stable,-0.8 ,-2.8, 1.2
38029,124.6 ,85.3, 180.5,8,falling,-2.2 ,-3.3, -1.1
38025,121.6 ,80.9, 176,6,stable,-1.5 ,-3.1, 0.0
38047,120.6 ,74.8, 194.1,5,stable,-0.9 ,-2.4, 0.6
38069,118.2 ,86, 162,10,falling,-2.1 ,-3.4, -0.7
38091,115 ,69.8, 187.6,4,falling,-2.2 ,-3.9, -0.5
38053,110.7 ,82, 145.6,11,falling,-2.6 ,-3.6, -1.5
38095,110 ,69.9, 174.1,5,stable,-0.9 ,-2.5, 0.6
38045,105.4 ,69.4, 155.4,8,stable,-1.2 ,-2.3, 0.0
38037,99.2 ,63.4, 157.4,5,stable,-1.3 ,-2.9, 0.2
38041,94.2 ,58.2, 150,4,falling,-1.9 ,-3.5, -0.4
38007,* ,*, *,3 or fewer,*,*,*,*
38033,* ,*, *,3 or fewer,*,*,*,*
38065,* ,*, *,3 or fewer,*,*,*,*
38083,* ,*, *,3 or fewer,*,*,*,*
38087,* ,*, *,3 or fewer,*,*,*,*
31000,152.6 ,150.3, 154.9,3498,falling,-1.2 ,-1.3, -1.0
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
31115,267.3 ,148.5, 481.7,3,*,*,*,*
31173,221.8 ,172.8, 280.2,15,stable,0.5 ,-0.8, 1.8
31181,201.4 ,151.4, 265.7,12,stable,0.0 ,-1.3, 1.3
31023,200.8 ,167, 240.7,26,rising,3.8 ,0.1, 7.7
31125,196.9 ,143.4, 266,11,stable,-0.3 ,-1.7, 1.2
31105,192.6 ,144.7, 254.3,12,stable,-0.2 ,-1.4, 1.0
31015,189.6 ,122.4, 287.1,7,stable,0.2 ,-1.1, 1.5
31087,188.7 ,132, 265,9,stable,-0.1 ,-1.3, 1.1
31065,184.7 ,142.2, 238,15,stable,-1.0 ,-2.1, 0.1
31059,180.6 ,143.8, 226.1,18,stable,-0.3 ,-1.4, 0.7
31053,179.2 ,162.8, 196.9,95,stable,-0.1 ,-0.5, 0.3
31127,178.8 ,143.2, 221.6,19,stable,-0.1 ,-1.1, 0.9
31149,175.1 ,101.6, 291.3,4,stable,-0.5 ,-2.1, 1.2
31151,172.7 ,145.1, 204.1,29,stable,-0.4 ,-1.1, 0.3
31029,171.9 ,128, 228.6,11,stable,-0.1 ,-1.3, 1.1
31051,170 ,132.4, 216.4,15,stable,-0.2 ,-1.3, 0.9
31129,168.6 ,130.1, 218.4,15,falling,-1.3 ,-2.5, -0.2
31147,167.9 ,137.9, 204,25,stable,-0.6 ,-1.5, 0.4
31099,167.8 ,132.4, 210.8,16,falling,-1.5 ,-2.6, -0.4
31111,165.3 ,149.3, 182.8,82,stable,-0.4 ,-0.9, 0.1
31135,165.2 ,114.9, 233.5,8,stable,-1.2 ,-2.5, 0.1
31045,165.1 ,132.1, 204.6,19,stable,-0.8 ,-2.0, 0.4
31145,164.1 ,137, 195.8,29,falling,-0.8 ,-1.6, -0.1
31159,163.8 ,140.3, 190.5,36,falling,-1.5 ,-2.8, -0.2
31097,163.2 ,124.3, 212,13,stable,-0.9 ,-2.3, 0.5
31121,162.4 ,130.9, 200.2,19,stable,-0.4 ,-1.3, 0.6
31055,161.4 ,156.6, 166.3,905,falling,-1.5 ,-1.8, -1.2
31043,160.8 ,137.4, 187.2,34,falling,-1.1 ,-1.9, -0.4
31071,160.7 ,105.6, 243.4,6,stable,-1.1 ,-2.9, 0.7
31161,159.7 ,124.4, 204.3,16,stable,-0.5 ,-1.3, 0.4
31137,159.2 ,130.1, 193.7,23,stable,0.1 ,-1.0, 1.2
31155,159.1 ,138.9, 181.7,47,stable,-0.6 ,-1.2, 0.1
31157,158.9 ,143.3, 175.9,81,falling,-0.7 ,-1.2, -0.1
31177,158.5 ,137.5, 182.1,43,falling,-1.0 ,-1.7, -0.3
31101,158.3 ,128.9, 193.8,23,stable,-0.6 ,-1.4, 0.2
31067,158 ,138.8, 179.5,53,stable,-0.5 ,-1.2, 0.2
31079,157.7 ,144.8, 171.6,113,falling,-1.1 ,-1.5, -0.7
31169,157.4 ,119, 206,14,stable,-0.9 ,-2.2, 0.4
31095,155.7 ,125.6, 192.5,20,stable,-0.5 ,-1.5, 0.5
31001,155.4 ,138.6, 173.9,66,falling,-0.9 ,-1.3, -0.6
31011,154.3 ,119.1, 198.9,15,stable,0.0 ,-1.2, 1.3
31131,151.8 ,129.7, 177.1,36,falling,-0.9 ,-1.5, -0.2
31083,150.6 ,110.9, 204.7,10,stable,-0.1 ,-1.6, 1.3
31025,150.4 ,132, 170.8,51,falling,-0.8 ,-1.5, -0.1
31069,149.5 ,90.6, 239.7,5,stable,-1.1 ,-2.9, 0.8
31163,149.5 ,105.7, 210.3,9,stable,-0.1 ,-1.7, 1.6
31019,148.2 ,133.6, 164,79,falling,-0.8 ,-1.4, -0.2
31139,148.1 ,116.1, 187.3,15,stable,-0.5 ,-1.4, 0.5
31153,147 ,138.7, 155.7,242,falling,-1.3 ,-1.7, -0.9
31033,147 ,118.2, 181.2,19,stable,-1.0 ,-2.2, 0.3
31141,146.7 ,130.6, 164.4,64,stable,-0.6 ,-1.2, 0.0
31027,146.4 ,118.3, 180.2,21,stable,-0.8 ,-1.7, 0.2
31021,146.2 ,114.7, 185.4,17,stable,-0.3 ,-1.3, 0.6
31093,145.6 ,113.6, 185.1,15,falling,-1.2 ,-2.1, -0.2
31185,143.6 ,120.8, 170,30,stable,-0.6 ,-1.3, 0.0
31109,143.6 ,137.7, 149.7,465,falling,-1.3 ,-1.6, -1.1
31049,142.2 ,91.9, 220.7,5,stable,-1.7 ,-3.5, 0.1
31061,142.1 ,102.1, 198.8,9,falling,-2.7 ,-4.0, -1.4
31081,141.9 ,114.1, 175.1,19,falling,-1.6 ,-2.7, -0.6
31119,141.8 ,125.9, 159.3,62,falling,-1.0 ,-1.5, -0.5
31089,141.4 ,115.6, 172.1,24,falling,-1.0 ,-1.9, -0.2
31047,140 ,121.1, 161,41,falling,-1.1 ,-1.7, -0.6
31041,139.9 ,115.6, 168.5,25,stable,-0.7 ,-1.5, 0.2
31039,132.9 ,106.2, 165.3,20,stable,-0.9 ,-1.8, 0.0
31133,132.3 ,80.7, 207.3,6,stable,-0.1 ,-1.5, 1.4
31017,131.6 ,87.5, 194.1,7,stable,-1.0 ,-2.3, 0.3
31035,130.8 ,98.8, 171.2,12,stable,-0.6 ,-1.8, 0.7
31013,130.6 ,104.8, 161.2,20,falling,-1.0 ,-2.0, -0.1
31037,127.2 ,99.4, 160.4,15,stable,-0.5 ,-1.5, 0.6
31179,124.7 ,95.9, 160,14,stable,0.0 ,-1.2, 1.2
31073,123.9 ,73.2, 202.4,4,stable,-0.5 ,-2.5, 1.5
31003,122.3 ,92.6, 160,13,falling,-1.6 ,-2.6, -0.6
31143,121.5 ,88.8, 164.1,10,stable,-0.4 ,-1.6, 0.8
31175,121.3 ,89.2, 164.8,10,stable,-0.7 ,-2.0, 0.7
31057,119 ,71.6, 196.8,4,stable,0.2 ,-1.6, 2.0
31031,113.8 ,85.2, 150.7,11,falling,-1.4 ,-2.5, -0.3
31107,112.3 ,88.9, 141.4,18,stable,-0.7 ,-1.8, 0.4
31167,110.7 ,80.6, 149.7,9,falling,-1.7 ,-3.2, -0.1
31123,108.9 ,77.5, 150.9,8,falling,-1.9 ,-3.4, -0.3
31077,106.4 ,64, 171.9,5,stable,-1.3 ,-3.5, 0.9
31063,91.1 ,56.7, 145.4,4,stable,-1.6 ,-3.6, 0.5
31005,* ,*, *,3 or fewer,*,*,*,*
31007,* ,*, *,3 or fewer,*,*,*,*
31009,* ,*, *,3 or fewer,*,*,*,*
31075,* ,*, *,3 or fewer,*,*,*,*
31085,* ,*, *,3 or fewer,*,*,*,*
31091,* ,*, *,3 or fewer,*,*,*,*
31103,* ,*, *,3 or fewer,*,*,*,*
31113,* ,*, *,3 or fewer,*,*,*,*
31117,* ,*, *,3 or fewer,*,*,*,*
31165,* ,*, *,3 or fewer,*,*,*,*
31171,* ,*, *,3 or fewer,*,*,*,*
31183,* ,*, *,3 or fewer,*,*,*,*
33000,154 ,151.4, 156.6,2788,falling,-1.5 ,-1.6, -1.4
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
33007,183.6 ,167.1, 201.6,98,falling,-1.2 ,-1.8, -0.7
33017,180.9 ,171.1, 191.2,267,falling,-1.0 ,-1.3, -0.8
33019,172.4 ,158.1, 187.9,115,falling,-1.5 ,-1.9, -1.1
33001,166.9 ,155, 179.6,160,falling,-1.5 ,-1.8, -1.3
33013,157.7 ,149.8, 165.9,317,falling,-1.1 ,-1.4, -0.9
33005,149.7 ,139.2, 160.7,163,falling,-1.4 ,-1.8, -0.9
33003,148.8 ,136.9, 161.7,134,falling,-1.7 ,-2.2, -1.2
33015,148.5 ,143.1, 154.1,601,falling,-2.6 ,-3.3, -1.9
33011,147.1 ,142.3, 152.1,739,falling,-1.6 ,-1.9, -1.4
33009,144.8 ,135.6, 154.6,194,falling,-1.9 ,-2.1, -1.6
34000,144.4 ,143.4, 145.4,16124,falling,-2.1 ,-2.2, -2.0
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
34011,187.6 ,178.6, 197,333,falling,-0.9 ,-1.1, -0.7
34033,181.8 ,169.1, 195.3,160,falling,-1.1 ,-1.5, -0.7
34009,179.6 ,170.2, 189.4,306,falling,-1.1 ,-1.4, -0.9
34015,167.7 ,161.5, 174,587,falling,-2.4 ,-2.9, -2.0
34007,165.7 ,161.1, 170.4,1016,falling,-1.8 ,-2.0, -1.6
34037,161.4 ,153, 170.2,297,falling,-1.6 ,-1.8, -1.4
34029,160.7 ,157, 164.4,1586,falling,-1.4 ,-1.6, -1.3
34041,159.9 ,150.7, 169.5,237,falling,-1.2 ,-1.5, -0.9
34001,159.4 ,153.5, 165.5,573,falling,-2.4 ,-2.9, -1.9
34005,157.5 ,152.9, 162.2,924,falling,-1.5 ,-1.7, -1.4
34021,145.3 ,140.2, 150.5,641,falling,-1.8 ,-2.0, -1.6
34013,142.5 ,138.9, 146.2,1236,falling,-2.4 ,-2.6, -2.2
34025,140.3 ,136.6, 144,1182,falling,-2.7 ,-3.0, -2.4
34031,137.5 ,133.1, 141.9,786,falling,-2.2 ,-2.4, -2.0
34023,134.2 ,130.9, 137.5,1302,falling,-1.9 ,-2.2, -1.7
34039,133.5 ,129.5, 137.7,852,falling,-2.0 ,-2.2, -1.8
34003,132.1 ,129.2, 135,1677,falling,-2.1 ,-2.2, -1.9
34027,132 ,128, 136,875,falling,-2.4 ,-2.8, -2.0
34019,129.6 ,121.9, 137.8,225,falling,-2.0 ,-2.2, -1.7
34017,125.4 ,121.5, 129.4,810,falling,-2.5 ,-2.6, -2.3
34035,125.1 ,120.2, 130.1,518,falling,-4.2 ,-6.6, -1.8
35000,138 ,135.9, 140,3611,falling,-1.3 ,-1.4, -1.2
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
35029,181 ,160.9, 203.2,64,stable,0.1 ,-0.5, 0.8
35051,171.7 ,148.7, 199.1,47,stable,-0.4 ,-1.1, 0.3
35037,168.3 ,138.8, 203.5,25,falling,-1.2 ,-2.0, -0.4
35019,165 ,121.9, 220.1,10,stable,-0.9 ,-2.1, 0.4
35011,164.2 ,105, 254,6,stable,0.3 ,-1.2, 1.7
35025,162.8 ,148.8, 177.7,103,falling,-1.3 ,-1.7, -0.8
35057,160.1 ,136.1, 187.4,35,falling,-1.0 ,-1.7, -0.3
35009,158.8 ,143.1, 175.7,77,falling,-1.0 ,-1.5, -0.4
35035,158 ,146, 170.7,133,falling,-0.6 ,-1.0, -0.1
35015,156.6 ,143.2, 171,103,falling,-0.7 ,-1.1, -0.3
35031,148.5 ,135.5, 162.3,101,falling,-0.7 ,-1.2, -0.2
35005,148.4 ,136.3, 161.4,114,falling,-1.1 ,-1.6, -0.6
35023,147.5 ,107.8, 199.4,10,stable,-0.5 ,-1.6, 0.7
35017,146.9 ,130.9, 164.5,73,falling,-1.2 ,-1.8, -0.5
35061,146.7 ,135.8, 158.2,143,falling,-1.1 ,-1.6, -0.7
35041,138.6 ,116.2, 164,28,falling,-1.3 ,-2.1, -0.6
35001,138.5 ,134.8, 142.2,1124,falling,-1.3 ,-1.4, -1.1
35045,137 ,128.3, 146.2,190,falling,-1.4 ,-1.8, -1.0
35047,135.9 ,120.1, 153.5,57,stable,-0.7 ,-1.4, 0.0
35053,134.7 ,114, 158.5,32,falling,-1.0 ,-1.8, -0.2
35006,132.6 ,115, 152.3,42,falling,-1.0 ,-1.7, -0.4
35007,132.5 ,111.1, 158,30,falling,-1.0 ,-1.8, -0.3
35043,132.4 ,124.7, 140.4,237,falling,-1.3 ,-1.6, -1.0
35059,130.3 ,93.8, 178.9,9,falling,-1.6 ,-2.8, -0.4
35013,128.6 ,122.2, 135.2,314,falling,-1.2 ,-1.4, -0.9
35039,126.4 ,113, 141,69,falling,-2.5 ,-3.9, -1.0
35027,120.8 ,104, 140.2,44,falling,-1.5 ,-2.3, -0.7
35055,120.3 ,106.9, 135.1,67,falling,-1.4 ,-2.0, -0.8
35033,117.4 ,81.6, 165.8,9,stable,-0.9 ,-2.7, 0.8
35049,117.2 ,110.8, 124,271,falling,-1.6 ,-1.8, -1.3
35028,114.3 ,96.6, 134.7,30,falling,-1.4 ,-2.1, -0.7
35003,104.2 ,76.9, 150.7,10,stable,-1.8 ,-3.6, 0.0
35021,* ,*, *,3 or fewer,*,*,*,*
32000,153.9 ,152, 155.8,5228,falling,-1.8 ,-1.9, -1.6
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
32023,196.7 ,182.8, 211.7,172,stable,-0.3 ,-0.8, 0.3
32510,183.9 ,170.7, 198.1,148,falling,-1.2 ,-1.6, -0.8
32001,175.3 ,154.8, 197.9,57,stable,-0.5 ,-1.2, 0.3
32021,170.7 ,131.3, 221.1,14,stable,-0.8 ,-1.9, 0.4
32019,168.4 ,155.3, 182.5,134,falling,-1.6 ,-2.2, -1.0
32029,163.9 ,118.5, 226.4,12,stable,-1.2 ,-3.3, 1.0
32033,162.5 ,132.2, 198.2,21,stable,-0.2 ,-1.2, 0.9
32015,157 ,116.3, 207.9,10,falling,-2.1 ,-3.9, -0.3
32003,154.3 ,152, 156.6,3653,falling,-1.7 ,-1.8, -1.6
32031,147 ,142.3, 151.8,787,falling,-5.7 ,-10.3, -0.8
32013,137.6 ,112.9, 166,24,falling,-1.6 ,-2.4, -0.8
32007,131.8 ,116.8, 148.1,61,falling,-1.8 ,-2.5, -1.1
32005,127 ,116, 139,114,falling,-1.6 ,-2.0, -1.1
32017,112.9 ,81.5, 154.3,9,falling,-2.7 ,-3.8, -1.6
32027,112.4 ,81.5, 152.2,9,falling,-2.5 ,-3.7, -1.2
32009,* ,*, *,3 or fewer,*,*,*,*
32011,* ,*, *,3 or fewer,*,*,*,*
36000,141 ,140.3, 141.7,34708,falling,-2.5 ,-2.8, -2.1
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
36041,191.6 ,150.9, 244.5,18,falling,-1.2 ,-2.3, -0.2
36097,185.3 ,162.4, 211,50,stable,-0.6 ,-1.3, 0.1
36073,180.3 ,164.3, 197.5,99,falling,-0.8 ,-1.4, -0.3
36015,179.8 ,169, 191.1,218,falling,-1.1 ,-1.3, -0.8
36045,175.6 ,164.9, 186.9,204,falling,-1.0 ,-1.4, -0.7
36031,174.8 ,160, 190.9,111,falling,-1.4 ,-2.0, -0.9
36115,172.1 ,159.8, 185.1,153,falling,-1.2 ,-1.5, -0.9
36117,171.7 ,161.3, 182.5,218,falling,-1.1 ,-1.4, -0.8
36113,171.4 ,159.8, 183.8,174,falling,-0.9 ,-1.3, -0.5
36075,170.5 ,161, 180.6,250,falling,-1.1 ,-1.3, -0.8
36039,170.3 ,156.9, 184.7,127,falling,-1.3 ,-1.8, -0.9
36101,168.8 ,159, 179.1,234,falling,-1.1 ,-1.4, -0.8
36099,168.8 ,152.4, 186.7,82,falling,-1.2 ,-1.8, -0.7
36063,168.4 ,161.7, 175.3,509,falling,-1.0 ,-1.2, -0.9
36051,168.1 ,155.6, 181.4,142,stable,0.0 ,-1.3, 1.2
36003,167.8 ,153.6, 183.1,108,falling,-1.9 ,-2.4, -1.4
36033,166.3 ,152.2, 181.3,107,falling,-1.5 ,-1.8, -1.1
36065,166.2 ,159.8, 172.9,537,falling,-1.1 ,-1.3, -0.9
36057,166.1 ,152.3, 181,115,falling,-1.2 ,-1.7, -0.7
36013,165.3 ,156.9, 174,313,falling,-1.0 ,-1.2, -0.7
36029,164.5 ,161.3, 167.8,2082,falling,-2.3 ,-3.6, -1.0
36035,164.3 ,151.5, 178.1,128,falling,-1.2 ,-1.6, -0.8
36105,163.4 ,152.3, 175.1,170,falling,-1.8 ,-2.1, -1.5
36121,163.4 ,148.1, 180,87,falling,-0.9 ,-1.3, -0.5
36037,163 ,150.7, 176.2,136,falling,-1.2 ,-1.5, -0.8
36083,160.3 ,152.4, 168.6,326,falling,-2.1 ,-2.6, -1.6
36017,160 ,146.8, 174.2,115,falling,-1.3 ,-1.6, -1.0
36011,159.1 ,148.6, 170.3,177,falling,-1.0 ,-1.4, -0.5
36069,159 ,150.2, 168.2,256,falling,-1.4 ,-1.8, -1.1
36025,158.6 ,145.7, 172.6,122,falling,-1.3 ,-1.7, -0.8
36089,158.5 ,149.2, 168.3,226,falling,-1.4 ,-1.8, -1.1
36043,158.4 ,146.8, 170.8,147,falling,-1.4 ,-1.8, -1.0
36019,157.7 ,146.9, 169.1,165,falling,-1.0 ,-1.3, -0.6
36007,157 ,150.3, 164.1,435,falling,-1.3 ,-1.5, -1.1
36123,157 ,138.8, 177.3,57,falling,-1.4 ,-1.9, -0.9
36009,156.7 ,146.1, 167.9,172,falling,-1.2 ,-1.5, -0.8
36095,156.1 ,140.3, 173.4,76,falling,-1.4 ,-1.9, -1.0
36023,156 ,141.7, 171.4,91,falling,-1.7 ,-2.4, -1.1
36111,155.5 ,148.6, 162.7,402,falling,-1.6 ,-1.9, -1.4
36001,155.2 ,149.6, 161,610,falling,-1.3 ,-1.5, -1.1
36049,155.1 ,137.1, 174.9,57,falling,-1.7 ,-2.2, -1.1
36093,153.9 ,146.2, 161.9,321,falling,-1.3 ,-1.5, -1.0
36091,153.4 ,147.1, 159.9,469,falling,-1.3 ,-1.5, -1.1
36055,153.2 ,149.7, 156.9,1483,falling,-1.4 ,-1.6, -1.3
36071,151.8 ,146.4, 157.3,629,falling,-1.7 ,-1.9, -1.6
36067,151.4 ,146.9, 156,907,falling,-4.5 ,-5.9, -3.0
36021,150.2 ,139.4, 161.7,153,falling,-1.4 ,-1.7, -1.2
36085,150.1 ,145.6, 154.7,880,falling,-1.8 ,-2.0, -1.7
36053,149.6 ,138.6, 161.4,143,falling,-2.1 ,-2.6, -1.6
36077,147.7 ,136.1, 160.1,133,falling,-1.2 ,-1.6, -0.7
36079,144.8 ,135.5, 154.7,188,falling,-2.1 ,-2.5, -1.8
36109,143.4 ,133.2, 154.2,155,falling,-1.4 ,-1.8, -1.1
36107,142.3 ,130, 155.6,104,falling,-1.8 ,-2.2, -1.4
36103,142 ,139.6, 144.4,2748,falling,-2.0 ,-2.1, -1.9
36027,141 ,135.7, 146.5,562,falling,-2.0 ,-2.3, -1.8
36005,140.7 ,138, 143.5,2059,falling,-3.8 ,-6.8, -0.7
36047,130.8 ,128.9, 132.7,3630,falling,-3.0 ,-3.7, -2.3
36059,127.5 ,125.2, 129.9,2404,falling,-2.0 ,-2.1, -1.9
36119,124.8 ,122, 127.6,1630,falling,-2.2 ,-2.3, -2.0
36087,123.4 ,118.5, 128.5,484,falling,-2.2 ,-2.4, -2.0
36081,121.1 ,119.3, 123,3370,falling,-2.8 ,-3.5, -2.1
36061,120.5 ,118.3, 122.6,2450,falling,-3.1 ,-3.6, -2.6
39000,169.4 ,168.5, 170.4,25376,falling,-1.4 ,-1.6, -1.3
